classes,-1,211,212,213,214,221,222,223,231,232,233,234,241,242,243,244,312,313,321,322,323,331,332,333,341,342,343,411,421,431,441,511,521,531,541,611,621,631,641,651,661
-1,20385,3374,1110,96,145,1913,572,62,40,40,40,40,41,44,46,46,124,38,90,99,40,50,40,40,122,40,40,71,188,40,40,55,63,40,41,376,626,427,679,113,580
211,0,1368,1179,13,3044,7,193,0,0,0,0,0,0,0,0,0,654,1335,474,4,91,0,0,0,0,0,0,2,0,2,31,0,0,0,0,0,0,0,0,0,0
212,4,617,1100,4904,535,0,0,0,0,0,0,0,0,0,0,0,1461,1533,0,1,7,0,0,0,23,0,0,30,6,18,14,0,1,0,0,0,0,0,0,0,0
213,3,1893,1442,1581,765,1,0,0,192,5,3,2,270,1,1,3,2389,1481,0,1,5,0,0,0,71,0,0,38,8,49,149,0,2,8,3,0,0,2,3,0,0
214,1,2678,2745,608,3477,60,47,288,157,42,9,4,140,17,18,18,3211,1432,47,96,25,2,0,0,66,0,0,57,1,197,125,0,31,19,6,9,13,2,2,0,2
221,0,139,684,575,301,240,96,217,513,0,0,0,151,0,0,0,311,395,279,46,10,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0
222,0,0,0,0,0,257,302,189,122,4,0,0,101,0,0,0,5,66,149,31,32,50,0,0,0,0,0,5,4,10,2,0,0,0,0,0,0,0,0,0,0
223,5,0,0,0,2,628,1564,1069,122,16,2,5,13,9,8,6,1,14,436,387,108,94,0,0,3,0,0,81,26,30,7,3,8,2,1,0,1,1,3,0,2
231,2,92,391,0,101,538,0,344,844,0,0,0,0,0,0,0,1131,1379,1,183,2,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
232,0,15,7,0,2,4,0,45,1817,902,0,0,0,0,0,0,140,166,8,36,1,1224,0,0,46,0,0,2,0,1,0,2,11,0,0,22,12,0,0,0,0
233,7,7,8,4,5,10,3,12,4185,7026,5738,5629,0,0,0,0,247,690,22,19,5,1586,0,0,997,0,0,94,3,6,7,70,9,17,5,9,3,19,8,0,1
234,8,17,13,7,8,36,2,30,748,1592,3403,3366,0,0,0,0,50,49,12,9,13,715,0,0,145,0,0,7,19,19,7,73,132,15,5,1,1,2,3,11,4
241,0,81,524,918,1338,3,917,0,0,0,0,0,911,0,0,0,362,497,525,626,8,0,0,0,8,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0
242,0,2,0,27,46,1,384,2,0,0,0,0,3213,503,19,0,108,113,25,9,8,39,0,0,446,0,0,7,0,0,6,0,8,0,0,0,4,0,0,3,0
243,7,44,12,496,54,2,74,8,3,0,0,0,4110,7132,6095,5309,200,1011,43,13,13,938,4,1,2475,0,0,10,20,11,57,50,84,3,39,9,35,17,21,7,1
244,3,5,10,98,30,29,17,9,0,0,0,0,899,1751,3175,3726,10,43,25,18,11,483,0,0,578,0,0,11,12,1,10,27,101,12,1,41,19,39,25,0,0
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,10,140,25,66,44,6021,5871,7322,752,9,9,14,114,17,24,29,4,0,7836,8297,4496,1217,1521,653,851,1887,472,230,201,278,264,3,199,31,55,9,3,21,18,19,12
321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,5,1,0,8,0,0,0,0,0,2,3
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,36,759,743,170,322,710,463,292,12,10,11,10,510,996,1074,1328,60,44,364,215,3458,488,3894,4787,2189,4180,3839,1694,689,616,1768,432,469,76,93,11,12,25,10,19,27
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,16,310,252,394,99,536,56,234,709,846,1272,1416,14,19,28,23,55,64,163,301,2085,2275,3811,4326,902,2884,2742,871,122,1350,1331,95,236,126,107,48,42,34,29,42,28
411,35,465,732,342,189,90,170,326,185,6,2,4,7,8,12,10,17,16,16,119,65,621,988,552,566,929,3270,5011,8940,7616,6473,138,1035,954,1073,45,29,55,48,47,41
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,38,67,35,227,44,39,23,77,68,16,25,26,12,18,24,29,24,18,32,41,39,361,272,114,846,559,134,1790,229,264,234,8344,6380,8525,8837,399,416,404,345,413,376
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,4,7,5,327,113,198,6,6,6,6,3,6,5
541,1,2,1,3,7,0,1,2,2,3,2,2,1,2,2,2,1,3,1,0,1,373,2,3,13,3,5,1,8,3,12,540,8,420,214,3,5,3,2,1,5
611,64,65,39,24,41,54,27,25,14,18,26,34,10,17,22,26,35,35,38,39,42,44,30,58,228,78,39,453,115,151,121,278,936,268,272,4881,4801,4788,4786,5340,5074
621,50,34,23,29,33,250,24,21,45,23,35,42,12,19,35,40,34,31,34,30,29,32,32,73,34,39,69,292,209,185,169,548,993,423,385,5306,5059,5180,5057,5027,4957
631,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,6,0,0,186,201,246,241,166,124
641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,63,231,0,0,103,114,107,124,204,162
